name,lon_lat,coor_type
جبل الهيل,"[[36.394444, 26.956844]]",POINT
جبل الهيلا,"[[39.655645, 27.053018]]",POINT
جبل الواضح,"[[36.143475, 27.324028]]",POINT
جبل الورد,"[[37.224083, 26.42508]]",POINT
جبل الوشح,"[[35.375977, 28.938847]]",POINT
جبل اليحاميم,"[[35.673809, 28.251514]]",POINT
جبل اليحموم,"[[36.904621, 26.084633]]",POINT
جبل ام اسيرات,"[[36.570568, 27.264976]]",POINT
جبل ام الرحى الشمالي,"[[36.83527, 26.354828]]",POINT
جبل ام الريلان,"[[36.687126, 26.846809]]",POINT
جبل ام جذيل,"[[35.640871, 27.814186]]",POINT
جبل ام حطب,"[[35.166721, 28.974209]]",POINT
جبل ام خرم,"[[37.702503, 25.667496]]",POINT
